,TStatistic,PValue,PValCorr,RejectionCorr,F_C
MYOM3,-0.5503702428353563,0.5851519677536972,1.0,False,1.0993563715195482
IL28RA,-0.10298480997370718,0.9184361161418721,1.0,False,1.007414927165808
GRHL3,-0.8380736361984801,0.40663802824767203,1.0,False,1.1643081023766588
C1orf201,0.8621029329043597,0.3931098617596558,1.0,False,1.0743270369640863
NIPAL3,2.806460351118535,0.007308096490312793,1.0,False,1.1486148947906303
RCAN3,0.12399982024946822,0.9019249138426098,1.0,False,1.017984819797121
C1orf130,-1.073942056302933,0.2883441797456369,1.0,False,1.1041640745381311
SRRM1,0.9540542693453787,0.3451662474489239,1.0,False,1.1187378372442152
CLIC4,-1.079665074795321,0.2859010772989066,1.0,False,1.1300340122694836
RUNX3,1.939202515016209,0.05906849650431191,1.0,False,1.1905032977831707
SYF2,0.02916880658292484,0.9768549805306801,1.0,False,1.0020463056973345
C1orf63,-0.6099941005169217,0.5448148998280404,1.0,False,1.074487766487734
TMEM50A,0.23097544707673634,0.8183381906507156,1.0,False,1.0174417612164808
RHCE,0.3144512238825916,0.7547608717344082,1.0,False,1.0377098876693387
TMEM57,-0.09303048421062739,0.9262747805027751,1.0,False,1.0043579673719298
LDLRAP1,-0.1595885100131044,0.8738940916465155,1.0,False,1.0121513309544616
MAN1C1,-0.3255673681021966,0.7462225170919461,1.0,False,1.0400033867695295
SEPN1,-1.7187424216081864,0.09256251082469202,1.0,False,1.098330317530227
FAM54B,1.00292298736516,0.321438100435284,1.0,False,1.0884881869669185
C1orf135,-0.8479597170999403,0.40193257386053305,1.0,False,1.182593425674637
PAQR7,-0.9640905364490338,0.3401634453085838,1.0,False,1.0609663231338697
STMN1,-0.3637249721617718,0.7177272072942471,1.0,False,1.040805556260737
PAFAH2,-1.468648634858948,0.149732483707825,1.0,False,1.1470070741411122
EXTL1,-1.8030854952660382,0.077900594099707,1.0,False,1.2265795892141722
SLC30A2,-3.1043028954596332,0.003712368217382146,1.0,False,1.557484571212545
TRIM63,1.3592299978760274,0.18185957008553452,1.0,False,1.2234775009169117
PDIK1L,-1.2481565855801575,0.21909455016518517,1.0,False,1.1358151497716975
GRRP1,1.56130951996254,0.12599155982544716,1.0,False,1.141792603276319
ZNF593,-0.04106773944522518,0.9674396690804975,1.0,False,1.0032899550649417
CNKSR1,-1.393194826939141,0.17011550568142406,1.0,False,1.138795384878902
CEP85,-0.6933190872545437,0.49152942788070497,1.0,False,1.0545046023635667
SH3BGRL3,-1.0585879930010162,0.2952148342407011,1.0,False,1.0703571487644383
UBXN11,-1.7327403632335974,0.09177058738204845,1.0,False,1.1548893635981718
CD52,0.4473990707967169,0.656702590183563,1.0,False,1.0455470674987017
AIM1L,-1.2587336545882268,0.21527407932599016,1.0,False,1.1884999947507
ZNF683,3.733104201673375,0.0005458992148034744,0.8857539002781759,False,1.5420345866409648
DHDDS,1.1943591116070171,0.23875197119759944,1.0,False,1.0608414187083448
HMGN2,-0.048362537561144364,0.9616322553967407,1.0,False,1.0056672172929244
RPS6KA1,-2.0441262405706038,0.04668211960687673,1.0,False,1.1373326680717983
ARID1A,0.2497449287749831,0.8039535747992823,1.0,False,1.0190127817390278
PIGV,-0.3966933959576045,0.693390325727255,1.0,False,1.0231435814008272
ZDHHC18,-0.14468405361736944,0.8855789896467943,1.0,False,1.0098153116277646
SFN,0.21087599851834055,0.8339055158748613,1.0,False,1.0171382312424795
GPN2,-0.45456053503923644,0.6516284276392318,1.0,False,1.0333831808462186
GPATCH3,-0.6790430192178676,0.5005039620682811,1.0,False,1.0489458993228729
NUDC,-1.007855029693019,0.31870839218837554,1.0,False,1.1225552803264407
C1orf172,0.21189933361310365,0.8332376621106438,1.0,False,1.0178413920594322
TRNP1,0.5904082341923172,0.5582016945842192,1.0,False,1.0682331080300203
FAM46B,0.2147541216389971,0.8309903009591282,1.0,False,1.0270448408763417
SLC9A1,-0.7805448406324694,0.43905036720409873,1.0,False,1.0567290780469574
WDTC1,-0.6372528919672722,0.5271204836144805,1.0,False,1.0572738749218733
TMEM222,-0.9705467103397695,0.3367503822678066,1.0,False,1.0676584438177057
LOC644961,0.16030244360226445,0.873517801203713,1.0,False,1.0151991876551418
SYTL1,-1.7687698609505826,0.08347480379853277,1.0,False,1.1429007692202962
MAP3K6,-0.5390001297468034,0.5924338217255182,1.0,False,1.032319722522981
FCN3,-1.0175830454008024,0.3141302384268895,1.0,False,1.106291053272026
CD164L2,0.12277868269687928,0.9028123337317464,1.0,False,1.012145420127316
GPR3,1.1978546712865643,0.2386477627283666,1.0,False,1.1318930297996093
WASF2,-0.38786270811298657,0.6999353705640904,1.0,False,1.024820016181598
AHDC1,1.4650022410179384,0.1500614800855448,1.0,False,1.1024194406628072
FGR,-0.2197510074678687,0.8270617696660159,1.0,False,1.0199673485697711
IFI6,-0.5784305659408561,0.5657432083827276,1.0,False,1.0707703436057332
FAM76A,0.574286584525106,0.56918490210492,1.0,False,1.0802819397893282
STX12,-0.044107495533665345,0.9650095744144769,1.0,False,1.0042959710057195
PPP1R8,0.25739331426187834,0.7980003383662676,1.0,False,1.0243432744373886
SCARNA1,0.04271647630432944,0.9661165969638535,1.0,False,1.0116306014440424
C1orf38,1.018349506217717,0.31378257935777776,1.0,False,1.1110503161510767
RPA2,0.6781941753722536,0.5010319893958216,1.0,False,1.035811107801762
SMPDL3B,-2.1307629385933713,0.03859009705151004,1.0,False,1.204331194811399
XKR8,0.16152434871178728,0.8724357398767102,1.0,False,1.0121617480846827
EYA3,0.2485278933724766,0.8048089532757214,1.0,False,1.0204091945356808
LOC653566,-0.920552125934435,0.36234649213216263,1.0,False,1.1964274896470846
PTAFR,-0.054296289333946056,0.956945121260689,1.0,False,1.0055847051681783
DNAJC8,0.7096753796259437,0.48141371613070627,1.0,False,1.0919824516691743
ATPIF1,-0.6968125299477127,0.4893713662956354,1.0,False,1.0529224945062317
SESN2,-0.5350472226969121,0.5951406298891615,1.0,False,1.0326223436165038
MED18,-1.5278928595438113,0.13369995090228848,1.0,False,1.2029365670072791
PHACTR4,0.034825509583869804,0.972386753811413,1.0,False,1.0029565383265167
RCC1,-0.23909043704241398,0.812076351146346,1.0,False,1.0105699317623764
TRNAU1AP,0.30815335067048083,0.7593591457111074,1.0,False,1.0195209763380115
SNHG12,-1.3004929901932785,0.20036361260906066,1.0,False,1.1065986558636334
SNORD99,1.2101656279006676,0.23261608596370448,1.0,False,1.2189479763584266
SNORA44,1.4995082341326345,0.14067392809845214,1.0,False,1.2905464468781882
SNORA16A,0.5604624024664688,0.5787884776497888,1.0,False,1.1684892511355633
TAF12,-0.9105828437399034,0.3674597354716128,1.0,False,1.0887213188586904
RNU11,0.6222988576559582,0.5368993810980645,1.0,False,1.0920808435283735
GMEB1,1.0400749371452036,0.3037839373433609,1.0,False,1.1148914021252632
YTHDF2,-0.3796125392825537,0.7060344004028501,1.0,False,1.0456753845124154
EPB41,-0.3467974411684328,0.7303012011532867,1.0,False,1.0229208040513993
TMEM200B,1.1952630061452358,0.23843363715485166,1.0,False,1.0932077765607449
SRSF4,1.1289683723690012,0.2649948655193614,1.0,False,1.0811576955528817
MECR,-0.03738802165465299,0.9703339949662227,1.0,False,1.0026775816937357
PTPRU,0.8620794518465231,0.39303151685323856,1.0,False,1.0492279736824401
