,TStatistic,PValue,PValCorr,RejectionCorr,F_C
ADAM15,-2.5051683598590055,0.01742058874156762,0.9880474803842894,False,1.3299101850749193
EFNA4,-2.1214880358614256,0.040348662716304225,1.0,False,1.2511479048770062
EFNA3,-2.069446345103549,0.04624230193077615,1.0,False,1.407307356411779
EFNA1,-1.8534827464567725,0.0707807520733367,1.0,False,1.2198830595517016
SLC50A1,-2.936805961912581,0.0052114455527091505,0.45554333897152616,False,1.2960995571225704
DPM3,-2.268498785903593,0.028153839831298554,1.0,False,1.1927119791114922
KRTCAP2,-1.1150950423944725,0.270779328942945,1.0,False,1.1067434665343918
TRIM46,-2.5951329351740355,0.013097037868086544,0.8261726038410222,False,1.3581580527421087
MUC1,-5.778685151938984,1.3697511177479367e-06,0.0014160706827078028,True,1.9759811774499678
THBS3,-0.965169705075638,0.34006263211930865,1.0,False,1.080485538652895
GBAP1,-0.3035968049367554,0.7629029347064007,1.0,False,1.046445707113331
GBA,-1.6391037247365334,0.1085239777225635,1.0,False,1.1981173417250173
FAM189B,-1.7445661524648568,0.08853333920433466,1.0,False,1.1652940845941444
SCAMP3,-3.3312202813711567,0.001758693021900185,0.21230071102592132,False,1.2835069390260423
CLK2,-1.1878443679638486,0.2417491749692689,1.0,False,1.086881092222851
HCN3,-3.358590689810416,0.0017087622367155872,0.20814286059113984,False,1.2677116348898296
PKLR,-0.7972910214945331,0.4295445694071054,1.0,False,1.1413898583115398
FDPS,-2.1836529527882895,0.03436857450043516,1.0,False,1.177771486500236
RUSC1-AS1,-1.9780930439990594,0.05443513544663997,1.0,False,1.1998274302902283
RUSC1,-2.6760228968765203,0.010662791141332938,0.7222364014189623,False,1.3288055305295527
ASH1L,0.8122704844478741,0.42099009358835404,1.0,False,1.0867359351584125
LOC645676,-2.035342880582647,0.0477396104023053,1.0,False,1.2901599003866147
MSTO1,0.04024748756192972,0.9681036859806104,1.0,False,1.0042333111144373
YY1AP1,0.2630269402141115,0.7937984382577877,1.0,False,1.0324510029011644
DAP3,-3.074394330857252,0.0038699147749416346,0.36864836253998007,False,1.3299694600061565
MSTO2P,-0.007410861953142221,0.9941214814895404,1.0,False,1.0008100624097533
GON4L,0.6486097145350677,0.5198997100501279,1.0,False,1.0568524767164142
SYT11,-1.1108753041568864,0.27380202002364157,1.0,False,1.0981656305571463
RIT1,-0.7934890038054769,0.43202913783296637,1.0,False,1.1177103490263536
KIAA0907,0.18686529798798868,0.8526065033904485,1.0,False,1.0194948032984548
SNORA42,0.09925447528396135,0.9214271731518701,1.0,False,1.0188098897157347
ARHGEF2,-1.4150394528656227,0.16428343436292742,1.0,False,1.1045290281140723
SSR2,-0.8595488207095047,0.3947787106271059,1.0,False,1.0972184094968755
UBQLN4,-2.0571870379209223,0.045609107350599164,1.0,False,1.281194429068621
LAMTOR2,-5.112999817123359,6.545087849968296e-06,0.004308412350778852,True,1.488251548525895
RAB25,-2.116661971989956,0.03985689166710989,1.0,False,1.2813234863797398
MEX3A,-1.9580329294513321,0.05962039978640465,1.0,False,1.304510805404004
LMNA,-0.08346785753641797,0.9338759420346605,1.0,False,1.0063421664948387
SEMA4A,0.5395403014823527,0.5922313245156321,1.0,False,1.0481670296359122
SLC25A44,-2.4621148564431303,0.017782150006614397,1.0,False,1.2003753441298974
PMF1,-1.3149705211520897,0.19518210981576203,1.0,False,1.1412182611001394
BGLAP,-0.33478082710382284,0.7393461175668532,1.0,False,1.0166423162639322
PAQR6,-3.5531072073569874,0.0015081121213179596,0.19257421953429316,False,1.5517975188682647
SMG5,-0.9332630339058138,0.35570669014193423,1.0,False,1.0826111573439168
TMEM79,-5.254452610134084,6.199154614708199e-06,0.00411428205192732,True,1.5085458325359267
C1orf85,-2.79302457526933,0.008137849401991267,0.609256985762046,False,1.283900637547291
CCT3,-2.5094851407399412,0.015906143011416025,0.9321468143830004,False,1.2355806605934472
C1orf182,-1.8974404515680958,0.06655717001586078,1.0,False,1.3431827861323127
RHBG,-2.2452837144961766,0.03191053505656787,1.0,False,1.4465214786939378
C1orf61,4.248714608301429,0.00012504628375243214,0.03477047809811987,False,2.125646274340111
MEF2D,-1.5052645543632988,0.13994040692022033,1.0,False,1.1289752497089205
IQGAP3,-2.875074660138489,0.0076455185522597835,0.5871587242122126,False,1.8786809271663771
APOA1BP,-3.477284617869049,0.0011347578850468534,0.1576299928541418,False,1.354438215981752
GPATCH4,-1.4643855199793934,0.152052034417,1.0,False,1.1272224046571
HAPLN2,1.0946722816227061,0.28026110615062255,1.0,False,1.1681191587508495
BCAN,3.5504828520980856,0.0010498554085921572,0.14930842071506925,False,1.626008342070458
NES,8.567475097998782,6.749460331647092e-11,2.7213031496035508e-06,True,1.5982543242278433
CRABP2,-2.459460459800423,0.019992785803568773,1.0,False,1.3782375712342927
ISG20L2,-3.0695185482915632,0.0036470951546179616,0.3533492607215369,False,1.2971895355693812
RRNAD1,-0.8932432997964248,0.3765428505568701,1.0,False,1.0814424887478975
MRPL24,-2.688803905483143,0.010051828835356953,0.6975523841573339,False,1.2810475503236858
HDGF,-2.526962381661686,0.015386079975385134,0.9126129862025996,False,1.175880413040033
PRCC,-1.0691867410719886,0.2911722787909515,1.0,False,1.067596105355372
SH2D2A,-0.6461949487247424,0.5216120611209424,1.0,False,1.0888503173155413
NTRK1,4.9124634121902995,2.0850242206582876e-05,0.01005788228527539,True,1.748665186267979
PEAR1,2.454600019821554,0.01889766158037339,1.0,False,1.3212347795575943
LRRC71,0.27593467240565317,0.7842750651839705,1.0,False,1.056302632777515
ARHGEF11,-2.565991646529512,0.013689858891670556,0.848841268862736,False,1.1969053771490297
ETV3L,6.465707083215217,9.747678452194464e-07,0.001193035752208295,True,4.717780139533682
ETV3,1.4653526056998782,0.1499839458696764,1.0,False,1.3083009908535992
FCRL5,0.12398671382895216,0.9019327469291836,1.0,False,1.021946275420861
FCRL3,-1.9587424620214948,0.058129074804373855,1.0,False,1.4094108191652097
FCRL2,-1.1593331458264895,0.2539478344225078,1.0,False,1.2470223748145526
KIRREL,0.3155718782674819,0.7542344305468275,1.0,False,1.0472057596861204
CD1D,-0.866317387299622,0.3909143763562538,1.0,False,1.128697060249747
CD1C,0.5006090506776301,0.619188895974537,1.0,False,1.068406674616344
CD1E,-1.2757525428460876,0.21061071397194095,1.0,False,1.3372535813167918
MNDA,-0.040774294023239135,0.967660210383898,1.0,False,1.006625370045911
IFI16,0.10889183382757824,0.9138171665266452,1.0,False,1.0135899982158443
CADM3,1.668693607230178,0.10225546509804569,1.0,False,1.2310348361127366
LOC100131825,1.813017109497759,0.07657669700183102,1.0,False,1.26560115795083
DARC,1.5899908865120804,0.11885745847613458,1.0,False,1.1786253552436334
FCER1A,0.5832358344766262,0.5628952760545156,1.0,False,1.1034476003125302
DUSP23,-2.181325000713511,0.034741139136878936,1.0,False,1.216839098618846
SLAMF8,-3.4681216180213297,0.00144203176009853,0.1873808387318551,False,1.620735527669156
C1orf204,-0.4179300117877884,0.677991331510422,1.0,False,1.047526976457562
VSIG8,-2.6677748886331925,0.010989124422002606,0.7350785443742611,False,1.4181878429605674
CCDC19,-4.25726040146689,0.0002120101261654465,0.049625540390610456,False,1.9646168343133188
TAGLN2,-3.469998682847462,0.0012768736775469237,0.17261373779993236,False,1.3624034177846953
IGSF9,-4.234919329112481,0.00018811471150946473,0.046176951432261644,False,1.698390628533953
SLAMF9,-2.6997222594763963,0.01025457387783983,0.7064542968529968,False,1.6147046523379358
LOC100505633,-1.6804040317788227,0.10422714447238335,1.0,False,1.4646138564358706
PIGM,-0.41376001200993484,0.6814446170321344,1.0,False,1.0286388881237283
KCNJ10,-1.0526841003877303,0.29878713297952286,1.0,False,1.1549273187733968
IGSF8,-1.5978053370949716,0.11753262693152934,1.0,False,1.143959097049741
ATP1A2,1.0836799575063745,0.28447580137839135,1.0,False,1.253167767743428
ATP1A4,-1.3999622300042347,0.16927223816135198,1.0,False,1.3187129412091452
CASQ1,0.4161319532080124,0.6793024056693244,1.0,False,1.0798923827941775
PEA15,-4.562611112718785,4.438636920664248e-05,0.017502261959288726,False,1.3437301723900383
DCAF8,-0.2989000016845053,0.7664127768420631,1.0,False,1.0199628419183977
PEX19,-0.5258147701660446,0.6017459035155257,1.0,False,1.0386968045330787
COPA,-2.683078143764741,0.010184778002752283,0.7037502819333181,False,1.1799252315058493
NCSTN,-1.01591168150589,0.31527829736004187,1.0,False,1.1224472928837035
NHLH1,-0.15411655867246152,0.8782927666387945,1.0,False,1.0198417912385096
VANGL2,0.6605351420233423,0.5129738472321785,1.0,False,1.0516476202295966
CD84,-4.85668749842851,2.479328636278807e-05,0.011391865440667327,True,1.543364150177387
SLAMF1,0.37671215550769943,0.708221234206996,1.0,False,1.060869480618432
CD48,-1.5300972333778666,0.1364647206398451,1.0,False,1.3077202500911753
SLAMF7,0.08865480939339496,0.929841686962021,1.0,False,1.01107109175203
LY9,-1.8648981603948127,0.07190518818882896,1.0,False,1.2813270614935273
CD244,-0.8029660805149224,0.4265562504073357,1.0,False,1.1186867733126216
F11R,-4.510977970524274,7.920131008298746e-05,0.02549543967847281,False,1.384107324386366
TSTD1,-2.321048194588426,0.025032620337381503,1.0,False,1.343946247255828
USF1,-0.8584719142780999,0.39544789135367975,1.0,False,1.116506859223283
ARHGAP30,-2.6873548093862296,0.01181453790118325,0.7698558300659321,False,1.277508888549871
PVRL4,-1.170738329393744,0.24897913529312568,1.0,False,1.1295301462770941
KLHDC9,-2.611976699839883,0.013299171713426407,0.8345634036092735,False,1.3022848832842335
PFDN2,-1.7565490162128707,0.086217498051738,1.0,False,1.205570080305337
NIT1,-2.1134648796293507,0.0412296767549497,1.0,False,1.121114206566519
DEDD,-1.3063840049691549,0.19916975614610413,1.0,False,1.1156034281213274
UFC1,-1.5262862718069414,0.1340739092613916,1.0,False,1.1825776666171588
USP21,-1.246229563654529,0.21912900624501105,1.0,False,1.1098872936590893
PPOX,-2.1096484287814063,0.04058040278357971,1.0,False,1.1263000874219387
B4GALT3,-2.027648198805781,0.04992853875470083,1.0,False,1.2492717481058908
ADAMTS4,-0.7553296711109563,0.45476830913945787,1.0,False,1.1180799771528542
NDUFS2,-2.546153720835884,0.014450905602917653,0.8770918725341296,False,1.2581714160611899
FCER1G,-1.7015188134537902,0.0965108518416935,1.0,False,1.277412755914841
APOA2,1.1245569503704518,0.27017440369381196,1.0,False,2.6281769708937888
TOMM40L,-2.0538037089904404,0.04739588950976656,1.0,False,1.2481701885182417
PCP4L1,-0.007782988471889056,0.9938402114022289,1.0,False,1.0019369966386757
MPZ,2.7501475180472497,0.008549000730867376,0.6268704457580851,False,1.3061359277597298
SDHC,-1.9267291290423891,0.06069433350089087,1.0,False,1.2952586935458659
C1orf192,-2.726908036874422,0.010406668861639917,0.7114619217994018,False,1.5399808599622675
FCGR2A,-1.8809642723373692,0.06759133185184557,1.0,False,1.321143823947428
HSPA6,0.7620611527518859,0.4500017485815624,1.0,False,1.1564696173040345
FCGR3A,-1.6011648182940899,0.11949374553743719,1.0,False,1.3191211189686374
HSPA7,0.276444602548983,0.7835174630902958,1.0,False,1.0516906459761697
FCGR2B,-0.9240124179812911,0.36046912929555575,1.0,False,1.1396860085460887
RPL31P11,2.1089860502148325,0.041158655658127305,1.0,False,1.4204999328226298
FCRLA,-0.1633267813941888,0.8710847692489219,1.0,False,1.0264330938735828
FCRLB,-1.100734275991061,0.2806840499415906,1.0,False,1.2281956189880197
DUSP12,-0.7687726430133988,0.44616192630887286,1.0,False,1.1062235719971316
ATF6,-1.925751745192852,0.06063117072867078,1.0,False,1.176055581608942
OLFML2B,-3.3780345723900123,0.0018526849281550741,0.2211638216789139,False,1.5841499540449326
NOS1AP,0.4350449624814018,0.6656209417143832,1.0,False,1.0564391156455974
C1orf226,1.60853289800287,0.11553819928683885,1.0,False,1.1709025862212925
UHMK1,-1.3590097311751894,0.18192164376902742,1.0,False,1.1873494971089618
UAP1,-1.064722100577441,0.2928547099690462,1.0,False,1.130821231193474
DDR2,0.3407193829316033,0.7349485700021635,1.0,False,1.0470000461881137
RGS4,-0.8780879078069649,0.38456413679431234,1.0,False,1.157763263835292
RGS5,5.437445283335732e-05,0.9999568617052043,1.0,False,1.0000095082245395
NUF2,-3.2941001350022,0.002263262336138905,0.2566865815412662,False,1.6506543419746367
PBX1,-2.4599253739304063,0.019394984140852757,1.0,False,1.1765134711387146
RXRG,2.671732393720594,0.010548587230618038,0.7175865210707559,False,1.4808786802090539
MGST3,-1.5816531361018413,0.12175322480212612,1.0,False,1.178762082695161
ALDH9A1,1.8119397944513813,0.07673604571487122,1.0,False,1.2006230356831518
TMCO1,-2.6172598976207944,0.012448076553559739,0.7947614083593378,False,1.1865358053771173
UCK2,1.7214118631221762,0.09354812534964127,1.0,False,1.1748623061250265
FAM78B,-0.7310800078152384,0.46964050274649416,1.0,False,1.1087682391848408
POGK,-0.9125051876595788,0.3666692320242023,1.0,False,1.0984426307697757
TADA1,-1.460010400556257,0.15136031160441143,1.0,False,1.1586692815654633
ILDR2,-4.357000041055628,0.00011036214889265008,0.032361252724743356,False,1.772206246913213
POU2F1,1.1992148635107447,0.23692290213934897,1.0,False,1.0491250840396857
CD247,-1.07561173908854,0.2890998940227237,1.0,False,1.151615440482663
CREG1,0.5716822281059634,0.5704695915437072,1.0,False,1.0397009959544565
RCSD1,0.3131500318140377,0.7560399820686823,1.0,False,1.044652498117927
MPZL1,0.8942613041358325,0.3760680477215598,1.0,False,1.044112708005695
BRP44,-1.7002501844237035,0.09771631127833433,1.0,False,1.247152697624184
DCAF6,-2.1861576593831566,0.034757848934699034,1.0,False,1.1519920157304546
GPR161,-1.8302250574269343,0.07449401041465331,1.0,False,1.2307117541389967
TIPRL,-0.8108551238063068,0.42172319025423477,1.0,False,1.085989663795333
SFT2D2,0.6367145583790937,0.5275450065951139,1.0,False,1.1100540039592306
TBX19,2.04377104438869,0.04690953544416538,1.0,False,1.2483973676883868
DPT,1.5186640206925746,0.13620889550165818,1.0,False,1.2405078175091637
ATP1B1,-0.10171817167876655,0.9194769301161365,1.0,False,1.0129877485268033
NME7,0.223553939741883,0.8241166555745526,1.0,False,1.0245045686226386
BLZF1,0.1251412476424294,0.9009912415885087,1.0,False,1.01972533087755
SLC19A2,-0.27877696416437386,0.7818151011299899,1.0,False,1.035369802818439
F5,-1.865377603519896,0.06960830290725749,1.0,False,1.3410552991563167
SELP,-0.0071005936252120615,0.9943666549329762,1.0,False,1.0006821429988813
SELL,-1.946082458973994,0.060754674108439294,1.0,False,1.4706605973086508
SELE,0.29172061583670666,0.7718418007338326,1.0,False,1.0547397659299054
METTL18,-0.701581603135033,0.48697145359350824,1.0,False,1.0835597155482735
C1orf112,-3.0461884321688153,0.0042842185736967795,0.3964077156880473,False,1.3339196245414633
SCYL3,-2.191250794318782,0.033933449468506,1.0,False,1.209748692317271
KIFAP3,-0.4982159250016904,0.6207697293663738,1.0,False,1.0571825118937395
GORAB,-0.4797712948496775,0.6337211665310837,1.0,False,1.061052734575324
PRRX1,-0.056671926134376986,0.9550909828401842,1.0,False,1.0085768929263301
FMO3,0.3658171414004783,0.7164259854481376,1.0,False,1.0663442921321649
FMO2,5.884253731450952,4.967704944258574e-07,0.0008011681199295528,True,2.041898120464606
FMO1,5.780889421222799,6.993687597356949e-07,0.0009844757924458393,True,1.6597567913422573
FMO4,1.1501375536317755,0.2562107173807412,1.0,False,1.1261726861779895
PRRC2C,0.19166453360471253,0.8488898432505719,1.0,False,1.0193060606986841
MYOC,2.116868736631832,0.04024043067405138,1.0,False,1.656271345861725
VAMP4,-0.5201541629713486,0.60556994999083,1.0,False,1.048912881134131
METTL13,-2.854634148071302,0.006627933896858118,0.5355320878018467,False,1.1317062983032424
DNM3,-0.6095738337907728,0.5452531187285821,1.0,False,1.0822635382601162
DNM3OS,-1.0729816620127144,0.29205878738833924,1.0,False,1.1870092122338596
PIGC,-1.6845430273354838,0.09923096963621715,1.0,False,1.134612121709826
C1orf9,-0.48073500909470773,0.6330446922913613,1.0,False,1.0506381262535869
TNFSF4,-5.508675385665677,3.3274625206834615e-06,0.0026698384384590424,True,1.8620544018720382
PRDX6,1.893072103988539,0.06490068027578792,1.0,False,1.14889017490983
KLHL20,-0.045582246783579444,0.9638467459576431,1.0,False,1.00473066133075
CENPL,-0.629475912157884,0.5324287522930162,1.0,False,1.0763240268534384
DARS2,-1.6826262450937608,0.0993747334574281,1.0,False,1.1975225902386875
LOC100506046,1.0456705965877195,0.3013000655099186,1.0,False,1.1723529262904206
GAS5,2.2858004921167354,0.027084688818022548,1.0,False,1.361487807315553
SNORD81,0.9257536143086896,0.36211937068831335,1.0,False,1.2226054943180613
SNORD47,0.5444233474343242,0.5890753628922991,1.0,False,1.143913320432843
SNORD80,0.6194943517093108,0.5400109925319319,1.0,False,1.1628510440378497
SNORD79,-0.8564428335863199,0.39632205889952454,1.0,False,1.1544717594433278
SNORD44,-0.00041211724503046547,0.999673149506903,1.0,False,1.0000783176513617
SNORD76,-0.002631639074169898,0.9979125830927699,1.0,False,1.0006368297873525
SNORD75,0.4193584994942558,0.6769993070910614,1.0,False,1.0785869112065776
ZBTB37,-0.7185119178243033,0.47620299031108704,1.0,False,1.0889437654039151
RC3H1,0.1255235784360208,0.900668185095093,1.0,False,1.0131211042627617
RABGAP1L,-0.2157716896875627,0.8302628924508529,1.0,False,1.0262496271205241
CACYBP,-1.0177688037727504,0.31447296917926854,1.0,False,1.0895863896100244
MRPS14,-1.2915958792566578,0.20330382642853764,1.0,False,1.108835889700794
TNN,4.8221641317307915,1.6790844840518866e-05,0.008763587665711631,True,1.636858455093227
KIAA0040,-2.3093356130909264,0.025822842232071135,1.0,False,1.1780836721193129
RFWD2,-1.2070478655578978,0.2339538147656365,1.0,False,1.1188552664553142
ASTN1,4.810007294412124,2.1381575380197623e-05,0.010209629190507155,True,2.006514471884274
FAM5B,-1.1588080272454888,0.2557808655580667,1.0,False,1.2847956530006763
SEC16B,-1.2119881441479257,0.23184237236886807,1.0,False,1.1227880442309885
LOC730102,0.5275521664274194,0.6004254407709817,1.0,False,1.0595758803347077
LOC100302401,-0.0571383304007764,0.9546890702474096,1.0,False,1.008690240412216
RASAL2,-0.30450931527398317,0.7622425899602898,1.0,False,1.0351572660378452
RALGPS2,-2.3971518530784244,0.020836406067364466,1.0,False,1.4457370516818153
ANGPTL1,0.9837456918722198,0.33142468353117194,1.0,False,1.2953456273867723
FAM20B,-0.42692280919627706,0.6714735601422412,1.0,False,1.041935780652769
TOR3A,-3.2602345598388234,0.0026854089463534394,0.2892550019777515,False,1.2099044391420528
ABL2,-1.2771731843949758,0.20809483062435882,1.0,False,1.0905164741463171
SOAT1,-1.0117355524054943,0.3171355011079313,1.0,False,1.123669294854279
AXDND1,-0.764507000042344,0.4489358988320141,1.0,False,1.1036473992808733
TDRD5,0.39670310311333334,0.6934637518229353,1.0,False,1.057063885463828
TOR1AIP2,-1.060281392856718,0.2947673518601083,1.0,False,1.0865728835660964
TOR1AIP1,0.9765456357159644,0.3342105305074846,1.0,False,1.1043553666193762
CEP350,-0.5532813179527669,0.5828586781174678,1.0,False,1.0544331363235149
QSOX1,-0.7890381042329977,0.4343478229484863,1.0,False,1.0708589842804732
LOC100527964,2.5180721755992463,0.015792265096030884,0.9285097841331296,False,1.176512630839262
ACBD6,-2.319111960179458,0.02512661734782576,1.0,False,1.259559766543199
XPR1,-0.935622068198181,0.35503805237200714,1.0,False,1.082599366306833
STX6,-1.952302903677388,0.057141410139517304,1.0,False,1.1905845452488224
MR1,-0.11427595488308004,0.9095387331348976,1.0,False,1.0099126160086298
IER5,1.9294737396156036,0.060099279663252084,1.0,False,1.2050116218835494
CACNA1E,-1.3351637489398067,0.18974747963575964,1.0,False,1.213625913928278
GLUL,-1.919718261523272,0.06136036907817106,1.0,False,1.1772225508662186
RNASEL,-0.6052530535554131,0.5482244361803563,1.0,False,1.0498594530612562
RGS16,-2.528742512740115,0.01521118672979294,0.9072443595840721,False,1.3211314852799392
LOC284648,-0.7670711865860934,0.4470468444009451,1.0,False,1.1044385477461722
NPL,-1.9438039478054565,0.05863005176381171,1.0,False,1.3312563657833916
DHX9,-0.2374816304453359,0.8133654180639301,1.0,False,1.0198042520683799
LAMC1,1.7656249993371902,0.08588447743242562,1.0,False,1.117735752491445
LAMC2,3.404248114189457,0.00146859898281596,0.1897826489493399,False,1.427650035036344
NMNAT2,3.4557711830275397,0.0013458146353518014,0.1792292841057367,False,1.497716932245759
SMG7,-2.417648255978595,0.01984621091334071,1.0,False,1.1963703644139854
NCF2,-1.3203259134496221,0.19362078996885124,1.0,False,1.1666163487715302
ARPC5,-2.6975323044635524,0.009832850981863348,0.6862429226331584,False,1.1780469020008713
RGL1,3.429028921811011,0.0013344988509284238,0.17786917891807627,False,1.3958262088766946
GLT25D2,4.835332341808862,1.72034926610118e-05,0.008864212431223744,True,1.7346135849426234
TSEN15,-1.879470609619085,0.06684733310334119,1.0,False,1.1939177680357589
C1orf21,0.4203516578268978,0.6762782148612712,1.0,False,1.0357075280035826
EDEM3,0.19330422241597447,0.8475932306400398,1.0,False,1.0245880088367199
FAM129A,0.21917410584746272,0.8276240065178487,1.0,False,1.0232480122993888
RNF2,1.1606416581234633,0.2519302636249002,1.0,False,1.1368201281282617
TRMT1L,0.3415652517005062,0.7342706191037378,1.0,False,1.0433736188761393
SWT1,1.4984331729794553,0.14121987776641462,1.0,False,1.1987729928775877
IVNS1ABP,0.7596249989091395,0.45145957681005666,1.0,False,1.0999609878495438
HMCN1,0.8487935667768749,0.40067972297952914,1.0,False,1.147331942024674
PRG4,-1.900750042018129,0.06459005402499736,1.0,False,1.3363043561385712
TPR,-0.03763313969083907,0.9701471166544986,1.0,False,1.0023125031755655
C1orf27,0.36536217506526053,0.7165647339471497,1.0,False,1.026627653784126
PTGS2,3.282289416389455,0.00208117675139216,0.23991594789561183,False,2.0441794515745686
PLA2G4A,3.387212476286303,0.0014760461721993697,0.19036067410027258,False,1.5493072708252535
RGS18,-0.10573986702490942,0.9162711231846447,1.0,False,1.0182119944788337
RGS1,-3.245617874733497,0.002640014951073575,0.28582898455038114,False,1.5943097631200225
RGS13,0.6820040731408218,0.4987354991199484,1.0,False,1.1109194901625465
RGS2,1.6013470675702075,0.11651505722033917,1.0,False,1.252805235256587
UCHL5,0.5137493050414346,0.6099672656621609,1.0,False,1.0570688474109373
TROVE2,-0.12585342231645902,0.9004113464822233,1.0,False,1.0173987756496563
GLRX2,-2.4751186991495726,0.017561814478383952,0.9922601476021509,False,1.3293654146342637
CDC73,-0.41119437629190597,0.6828876019470205,1.0,False,1.0420478519475893
KCNT2,-0.8974710116992357,0.37445696845627974,1.0,False,1.1544601431565595
CFH,0.8750236117337445,0.3862937081308532,1.0,False,1.0880720756756883
ASPM,-2.8675899882679023,0.007274928380055933,0.5692703923082758,False,1.830821074737033
ZBTB41,-0.9733987537552362,0.3356790256082747,1.0,False,1.1330101471535323
DENND1B,-1.3443527627039433,0.1879735779119355,1.0,False,1.2036491900523667
C1orf53,-0.6344695973609498,0.529112099644123,1.0,False,1.0857966045621186
NEK7,1.3946789356442373,0.16998486471940732,1.0,False,1.1613966210748898
PTPRC,-1.261163274867368,0.2167271604372524,1.0,False,1.2379805053358959
NR5A2,1.3527892332414535,0.18298815445542305,1.0,False,1.2288845778649329
C1orf98,-0.5501309682077461,0.5849536483317869,1.0,False,1.1177012870158627
ZNF281,-1.620999413992164,0.11269200308993886,1.0,False,1.246597119007558
KIF14,-1.7740372342792252,0.08482382229204369,1.0,False,1.4567272039835477
DDX59,0.37352087557391866,0.7106602473729775,1.0,False,1.0417112110601787
CAMSAP1L1,-0.0019634057295921216,0.9984422412878822,1.0,False,1.0002373164664466
KIF21B,-3.0224780570137115,0.004254516137719449,0.3943381488983925,False,1.365055107579219
TMEM9,-1.391345001159746,0.17110314476040264,1.0,False,1.1405515322259774
IGFN1,0.8315497110156139,0.41155029987140945,1.0,False,1.1996405176192424
PKP1,3.9811286022303722,0.000247980257186115,0.055468919704861536,False,2.0645651043581883
TNNT2,3.504513049601265,0.0012594592672857615,0.1710409435738029,False,1.9148226580574232
LAD1,-0.07108168356683511,0.9436497885166956,1.0,False,1.0089095140215116
TNNI1,2.776662324264092,0.01031044948520399,0.7086064958221299,False,2.2443307181124537
PHLDA3,-0.5593645025238422,0.5787101674707829,1.0,False,1.0404640721763645
CSRP1,5.7089027847143825,2.0629547427541934e-06,0.0019120899490932708,True,1.4889952131289508
RPS10P7,0.26926857287554146,0.7890361358314772,1.0,False,1.0388377163110343
NAV1,-0.548698145374,0.5859554961067712,1.0,False,1.0385316953355768
IPO9,-1.6514378051118912,0.10566930580030044,1.0,False,1.0693801223870447
SHISA4,-2.341823940857023,0.024912414303994643,1.0,False,1.1982776100930141
LMOD1,4.392388633881577,6.736619404679697e-05,0.022634381988633195,False,1.5301606452914496
TIMM17A,-1.1289229434430135,0.26526115942080036,1.0,False,1.1687692206266926
RNPEP,-2.2129988782561725,0.03232250771845054,1.0,False,1.2718018961991684
ELF3,-1.0754696338111909,0.2883028088709327,1.0,False,1.1162921674095712
ARL8A,-3.1411062345087344,0.0031380705882508063,0.3237497769879719,False,1.1697099486005702
PTPN7,-3.327814683994841,0.002235226814570442,0.2542220604491714,False,1.429180062214987
PTPRVP,5.8250024580263196,6.113979865655911e-07,0.0009129944029258358,True,1.8417528983428602
LGR6,6.082332046942957,2.3722688458066198e-07,0.0004616714144388479,True,2.08215489641754
UBE2T,-3.2166338837290884,0.002691363009012164,0.2893669231127595,False,1.6799058865942544
PPP1R12B,2.91074151737371,0.005713721001093344,0.4855016256653656,False,1.3273214884257738
SYT2,4.5527098424929635,5.9999368209050285e-05,0.021266848979485106,False,1.7912883675076412
KDM5B,-2.753991575410468,0.008463919808954936,0.6247236757284551,False,1.193503721410815
RABIF,-3.3459555912206147,0.0016648189803001718,0.20402293725757842,False,1.2485990239614218
KLHL12,-1.908093041183964,0.06280483704906024,1.0,False,1.2235336574415459
ADIPOR1,-2.7725180567000276,0.00807395385685438,0.6078769987668842,False,1.1998970739016568
CYB5R1,-0.8395204838807486,0.40561936613470817,1.0,False,1.0964663751596835
TMEM183A,0.5691375413879501,0.5721008549238753,1.0,False,1.0705394967061126
PPFIA4,2.737840024683373,0.008867067963649026,0.6401249204364505,False,1.2940608390557555
ADORA1,3.5741041868344054,0.0010202624340252722,0.14690539881415676,False,1.6819374354491619
MYBPH,-0.29942757074683307,0.7659999343612915,1.0,False,1.04451157030706
CHI3L1,1.6199556013196674,0.11237909250636659,1.0,False,1.3208574285785002
CHIT1,-0.5401376344514752,0.5917698676299876,1.0,False,1.2339208062000773
BTG2,-0.2926403675236827,0.771189546219564,1.0,False,1.0314499555259282
FMOD,1.1607447331626197,0.25272896181397114,1.0,False,1.1295566307902696
PRELP,0.3799014541483263,0.7060988458154236,1.0,False,1.0606149517733439
ATP2B4,0.08253129480264611,0.9345942320619132,1.0,False,1.0098266278512482
SNORA77,-1.4213780102870666,0.16799000230660807,1.0,False,1.541001717461947
LAX1,0.3269935051482826,0.745271381637644,1.0,False,1.0458609293442844
ZC3H11A,-0.1325028104759783,0.8951813136055825,1.0,False,1.011335351495491
ZBED6,0.8594618232499851,0.3957058360386714,1.0,False,1.2214164004275487
SNRPE,-0.45554277544049426,0.6512287206075738,1.0,False,1.0437857667147812
SOX13,-0.7265295089995357,0.4714730858833617,1.0,False,1.0594677726209274
ETNK2,-1.231173777039928,0.22494360884047665,1.0,False,1.187252667794568
REN,0.5784763239280966,0.5658270312378271,1.0,False,1.0893827208941047
KISS1,-1.2873550571093386,0.20468208122881054,1.0,False,1.2757658030227055
GOLT1A,-2.7368453240373127,0.009527726651587303,0.6718788816393545,False,1.309331878661357
